Date,Latitude,Longitude,city_confirmedCount,city_curedCount,city_deadCount,city_suspectedCount,cityEnglishName
05-04,49.2187995,119.7431228,9.0,7.0,0.0,0.0,Hulunbuir
05-04,31.3838958,121.2461723,9.0,7.0,2.0,0.0,Jiading District
05-04,46.8087794,130.3734556,15.0,15.0,0.0,0.0,Jiamusi
05-04,22.5766294,113.079047,24.0,24.0,0.0,0.0,Jiangmen
05-04,23.5430817,116.3497169,11.0,11.0,0.0,0.0,Jieyang
05-04,36.6507007,117.1140042,47.0,47.0,0.0,0.0,Jinan
05-04,35.493783,112.8519862,10.0,10.0,0.0,0.0,Jincheng
05-04,31.2297756,121.44306,16.0,15.0,1.0,0.0,Jing'an District
05-04,35.4125047,116.5849266,260.0,260.0,0.0,0.0,Jining
05-04,30.744817,121.3372571,4.0,4.0,0.0,0.0,Jinshan District
05-04,37.68667960000001,112.7383414,37.0,37.0,0.0,0.0,Jinzhong
05-04,45.2928513,130.9619259,46.0,46.0,0.0,0.0,Jixi
05-04,36.4441808,115.9642007,38.0,38.0,0.0,0.0,Liaocheng
05-04,36.0885338,111.512998,2.0,2.0,0.0,0.0,Linfen
05-04,38.554469,14.825471,49.0,49.0,0.0,0.0,Linyi
05-04,37.5200946,111.1444891,6.0,6.0,0.0,0.0,Lüliang
05-04,21.6656562,110.9196315,14.0,14.0,0.0,0.0,Maoming
05-04,24.3053552,116.1177436,17.0,17.0,0.0,0.0,Meizhou
05-04,39.9938234,115.79514457510444,3.0,2.0,0.0,0.0,Mentougou District
05-04,31.114766600000006,121.3769429,19.0,19.0,0.0,0.0,Minhang District
05-04,40.3751032,116.8371838,7.0,0.0,0.0,0.0,Miyun District
05-04,44.5498406,129.6259558,25.0,15.0,0.0,0.0,Mudanjiang
05-04,39.60814570000001,109.7763659,11.0,11.0,0.0,0.0,Ordos
05-04,26.1719,108.988,61.0,60.0,1.0,0.0,Pudong District
05-04,29.885886,122.47796430556356,11.0,11.0,0.0,0.0,Putuo District
05-04,36.0638034,120.3781372,65.0,60.0,1.0,0.0,Qingdao
05-04,31.1521636,121.1195519,6.0,6.0,0.0,0.0,Qingpu District
05-04,23.6832984,113.0505994,12.0,12.0,0.0,0.0,Qingyuan
05-04,47.3523672,123.9164653,43.0,42.0,1.0,0.0,Qiqihar
05-04,45.7700345,131.0074987,17.0,17.0,0.0,0.0,Qitaihe
05-04,35.4150703,119.52145120000002,16.0,16.0,0.0,0.0,Rizhao
05-04,33.8678555,109.9353876,7.0,7.0,0.0,0.0,Shangluo
05-04,23.356377,116.6775918,26.0,26.0,0.0,0.0,Shantou
05-04,22.7893675,115.3721503,5.0,5.0,0.0,0.0,Shanwei
05-04,24.8134099,113.5923564,10.0,9.0,1.0,0.0,Shaoguan
05-04,22.555454,114.0543297,462.0,455.0,3.0,1.0,Shenzhen
05-04,39.9046102,116.216797,14.0,9.0,0.0,0.0,Shijingshan District
05-04,46.522721,132.645516,52.0,49.0,3.0,0.0,Shuangyashan
05-04,40.158330600000006,116.72011452233473,10.0,10.0,0.0,0.0,Shunyi District
05-04,39.3307915,112.4235469,8.0,8.0,0.0,0.0,Shuozhou
05-04,31.02959325,121.21083753446176,14.0,14.0,0.0,0.0,Songjiang District
05-04,46.6520483,126.9607485,47.0,43.0,4.0,0.0,Suihua
05-04,36.2002968,117.0809316,35.0,33.0,2.0,0.0,Tai'an
05-04,37.8561856,112.5561744,21.0,20.0,0.0,0.0,Taiyuan
05-04,34.9034852,108.9461781,8.0,8.0,0.0,0.0,Tongchuan
05-04,43.6392011,122.2497308,7.0,7.0,0.0,0.0,Tongliao
05-04,39.8115124,116.72847046526287,19.0,1.0,0.0,0.0,Tongzhou District
05-04,40.9902685,113.1315646,3.0,3.0,0.0,0.0,Ulanqab
05-04,36.7071591,119.1557441,44.0,44.0,0.0,0.0,Weifang
05-04,37.5120997,122.1152599,38.0,37.0,1.0,0.0,Weihai
05-04,34.5037437,109.4572848,15.0,15.0,0.0,0.0,Weinan
05-04,39.6540161,106.7879045,2.0,2.0,0.0,0.0,Wuhai
05-04,34.3468421,108.93658870000002,120.0,117.0,3.0,0.0,Xi'an
05-04,34.3075655,108.7234362,17.0,17.0,0.0,0.0,Xianyang
05-04,39.91086720000001,116.3599221,53.0,0.0,0.0,0.0,Xicheng District
05-04,38.4139173,112.730463,7.0,7.0,0.0,0.0,Xinzhou
05-04,31.163698,121.4279938,18.0,17.0,1.0,0.0,Xuhui District
05-04,36.58539320000001,109.4828549,8.0,8.0,0.0,0.0,Yan'an
05-04,21.8526328,111.95935,14.0,14.0,0.0,0.0,Yangjiang
05-04,34.271725,108.0800183,1.0,1.0,0.0,0.0,Yangling District in Xianyang
05-04,31.2620112,121.5214305,9.0,9.0,0.0,0.0,Yangpu District
05-04,37.85862,113.5730276,4.0,4.0,0.0,0.0,Yangquan
05-04,36.6243585,120.4342057,1.0,0.0,0.0,0.0,Yanqing District
05-04,37.461928,121.4425255,47.0,47.0,0.0,0.0,Yantai
05-04,47.9433709,129.1847514,1.0,1.0,0.0,0.0,Yichun
05-04,38.285295700000006,109.72875829999998,3.0,3.0,0.0,0.0,Yulin
05-04,35.027637,111.002141,19.0,19.0,0.0,0.0,Yuncheng
05-04,34.8113006,117.3178278,24.0,24.0,0.0,0.0,Zaozhuang
05-04,21.2745127,110.3541291,24.0,24.0,0.0,2.0,Zhanjiang
05-04,23.0515551,112.4728451,20.0,19.0,1.0,0.0,Zhaoqing
05-04,22.5213807,113.3656141,69.0,69.0,0.0,0.0,Zhongshan
05-04,22.2305196,113.5462439,103.0,102.0,1.0,1.0,Zhuhai
05-04,36.8047833,118.0444472,30.0,29.0,1.0,0.0,Zibo
05-03,32.7165184,108.9912989,26.0,26.0,0.0,0.0,Ankang
05-03,45.6156275,122.8360811,1.0,1.0,0.0,0.0,Baicheng
05-03,39.5898316,117.41230952752552,60.0,58.0,2.0,0.0,Baodi District
05-03,34.364581099999995,107.2332184,13.0,13.0,0.0,0.0,Baoji
05-03,31.4066338,121.4851577,22.0,21.0,1.0,0.0,Baoshan District
05-03,39.24931055,117.19869893358988,6.0,6.0,0.0,0.0,Beichen District
05-03,39.00157720000001,117.7116387,3.0,3.0,0.0,0.0,Binhai New Area
05-03,43.8882168,125.3182578,49.0,48.0,0.0,1.0,Changchun
05-03,31.2092762,121.3899859,13.0,13.0,0.0,0.0,Changning District
05-03,40.2141429,116.17226818841999,29.0,10.0,0.0,0.0,Changping District
05-03,36.1829336,113.0985394,8.0,8.0,0.0,0.0,Changzhi
05-03,39.92044979999999,116.43691090000002,75.0,0.0,0.0,0.0,Chaoyang District
05-03,31.6313393,121.5337768,4.0,4.0,0.0,0.0,Chongming District
05-03,46.5969028,125.1014811,27.0,25.0,1.0,0.0,Daqing
05-03,40.0921758,113.2950953,12.0,12.0,0.0,0.0,Datong
05-03,39.63606985,116.46452139471874,39.0,16.0,0.0,0.0,Daxing District
05-03,52.3413513,124.5619384,3.0,3.0,0.0,0.0,Daxinganling
05-03,39.9269012,116.4100395,14.0,1.0,0.0,0.0,Dongcheng District
05-03,39.12330225,117.36387376345192,4.0,4.0,0.0,0.0,Dongli District
05-03,39.7145318,115.86050079650428,16.0,3.0,0.0,0.0,Fangshan District
05-03,39.8571176,116.2804172,43.0,3.0,0.0,0.0,Fengtai District
05-03,30.9204487,121.4693834,9.0,9.0,0.0,0.0,Fengxian District
05-03,43.7703784,124.7656749,6.0,6.0,0.0,0.0,Gongzhuling
05-03,39.9580718,116.292405,64.0,0.0,0.0,0.0,Haidian District
05-03,35.47625189999999,110.4508029,1.0,1.0,0.0,0.0,Hancheng
05-03,33.069049,107.018889,26.0,26.0,0.0,0.0,Hanzhong
05-03,45.7656666,126.6160584,263.0,209.0,4.0,8.0,Harbin
05-03,39.1617409,117.21320426420912,12.0,12.0,0.0,0.0,Hebei District
05-03,35.0900603,118.3972545,15.0,14.0,1.0,0.0,Hedong District
05-03,47.3355856,130.28367179999998,5.0,5.0,0.0,0.0,Hegang
05-03,48.00000470000001,127.999992,14.0,14.0,0.0,0.0,Heihe
05-03,39.1180526,117.19409658057593,6.0,6.0,0.0,0.0,Heping District
05-03,39.08100425,117.21368664115822,4.0,4.0,0.0,0.0,Hexi District
05-03,31.266703000000003,121.501751,7.0,7.0,0.0,0.0,Hongkou District
05-03,39.16454495,117.14646733034284,2.0,2.0,0.0,0.0,Hongqiao District
05-03,40.64575865000001,116.624596525,7.0,0.0,0.0,0.0,Huairou District
05-03,31.2335925,121.479864,6.0,6.0,0.0,0.0,Huangpu District
05-03,31.3838958,121.2461723,9.0,7.0,2.0,0.0,Jiading District
05-03,46.8087794,130.3734556,15.0,15.0,0.0,0.0,Jiamusi
05-03,42.9995032,125.9816054,17.0,10.0,0.0,12.0,Jilin
05-03,35.493783,112.8519862,10.0,10.0,0.0,0.0,Jincheng
05-03,31.2297756,121.44306,16.0,15.0,1.0,0.0,Jing'an District
05-03,38.9618663,117.40800847868007,2.0,2.0,0.0,0.0,Jinnan District
05-03,30.744817,121.3372571,4.0,4.0,0.0,0.0,Jinshan District
05-03,37.68667960000001,112.7383414,37.0,37.0,0.0,0.0,Jinzhong
05-03,45.2928513,130.9619259,46.0,46.0,0.0,0.0,Jixi
05-03,42.8863846,125.1374905,7.0,7.0,0.0,0.0,Liaoyuan
05-03,36.0885338,111.512998,2.0,2.0,0.0,0.0,Linfen
05-03,37.5200946,111.1444891,6.0,6.0,0.0,0.0,Lüliang
05-03,42.5668595,125.7838796,2.0,2.0,0.0,0.0,Meihekou
05-03,39.9938234,115.79514457510444,3.0,2.0,0.0,0.0,Mentougou District
05-03,31.114766600000006,121.3769429,19.0,19.0,0.0,0.0,Minhang District
05-03,40.3751032,116.8371838,7.0,0.0,0.0,0.0,Miyun District
05-03,44.5498406,129.6259558,25.0,15.0,0.0,0.0,Mudanjiang
05-03,39.10772605,117.14923148931238,6.0,6.0,0.0,0.0,Nankai District
05-03,26.1719,108.988,61.0,60.0,1.0,0.0,Pudong District
05-03,29.885886,122.47796430556356,11.0,11.0,0.0,0.0,Putuo District
05-03,31.1521636,121.1195519,6.0,6.0,0.0,0.0,Qingpu District
05-03,47.3523672,123.9164653,43.0,42.0,1.0,0.0,Qiqihar
05-03,45.7700345,131.0074987,17.0,17.0,0.0,0.0,Qitaihe
05-03,33.8678555,109.9353876,7.0,7.0,0.0,0.0,Shangluo
05-03,39.9046102,116.216797,14.0,9.0,0.0,0.0,Shijingshan District
05-03,46.522721,132.645516,52.0,49.0,3.0,0.0,Shuangyashan
05-03,40.158330600000006,116.72011452233473,10.0,10.0,0.0,0.0,Shunyi District
05-03,39.3307915,112.4235469,8.0,8.0,0.0,0.0,Shuozhou
05-03,43.1669821,124.364739,15.0,14.0,1.0,0.0,Siping
05-03,31.02959325,121.21083753446176,14.0,14.0,0.0,0.0,Songjiang District
05-03,45.13350250000001,124.8165152,2.0,2.0,0.0,0.0,Songyuan
05-03,46.6520483,126.9607485,47.0,43.0,4.0,0.0,Suihua
05-03,37.8561856,112.5561744,21.0,20.0,0.0,0.0,Taiyuan
05-03,34.9034852,108.9461781,8.0,8.0,0.0,0.0,Tongchuan
05-03,41.7225544,125.9170455,6.0,6.0,0.0,0.0,Tonghua
05-03,39.8115124,116.72847046526287,19.0,1.0,0.0,0.0,Tongzhou District
05-03,34.5037437,109.4572848,15.0,15.0,0.0,0.0,Weinan
05-03,39.4118806,117.08487604983034,2.0,2.0,0.0,0.0,Wuqing District
05-03,34.3468421,108.93658870000002,120.0,117.0,3.0,0.0,Xi'an
05-03,34.3075655,108.7234362,17.0,17.0,0.0,0.0,Xianyang
05-03,39.91086720000001,116.3599221,53.0,0.0,0.0,0.0,Xicheng District
05-03,38.4139173,112.730463,7.0,7.0,0.0,0.0,Xinzhou
05-03,39.00180855,117.15895722706259,4.0,4.0,0.0,0.0,Xiqing District
05-03,31.163698,121.4279938,18.0,17.0,1.0,0.0,Xuhui District
05-03,36.58539320000001,109.4828549,8.0,8.0,0.0,0.0,Yan'an
05-03,43.1331507,129.2795659,7.0,7.0,0.0,1.0,Yanbian
05-03,34.271725,108.0800183,1.0,1.0,0.0,0.0,Yangling District in Xianyang
05-03,31.2620112,121.5214305,9.0,9.0,0.0,0.0,Yangpu District
05-03,37.85862,113.5730276,4.0,4.0,0.0,0.0,Yangquan
05-03,36.6243585,120.4342057,1.0,0.0,0.0,0.0,Yanqing District
05-03,47.9433709,129.1847514,1.0,1.0,0.0,0.0,Yichun
05-03,38.285295700000006,109.72875829999998,3.0,3.0,0.0,0.0,Yulin
05-03,35.027637,111.002141,19.0,19.0,0.0,0.0,Yuncheng
05-02,32.7165184,108.9912989,26.0,26.0,0.0,0.0,Ankang
05-02,41.108124200000006,122.9899705,4.0,4.0,0.0,0.0,Anshan
05-02,45.615627499999995,122.8360811,1.0,1.0,0.0,0.0,Baicheng
05-02,39.5898316,117.41230952752552,60.0,58.0,2.0,0.0,Baodi District
05-02,34.364581099999995,107.2332184,13.0,13.0,0.0,0.0,Baoji
05-02,40.6549157,109.8344586,11.0,11.0,0.0,0.0,Baotou
05-02,40.7411867,107.3826113,8.0,7.0,1.0,0.0,Bayannur
05-02,39.24931055,117.19869893358988,6.0,6.0,0.0,0.0,Beichen District
05-02,41.297577,123.7646562,3.0,3.0,0.0,0.0,Benxi
05-02,39.00157720000001,117.7116387,3.0,3.0,0.0,0.0,Binhai New Area
05-02,43.8882168,125.31825780000001,49.0,48.0,0.0,1.0,Changchun
05-02,36.1829336,113.0985394,8.0,8.0,0.0,0.0,Changzhi
05-02,39.92044979999999,116.43691090000002,6.0,5.0,1.0,0.0,Chaoyang
05-02,23.6566146,116.6205482,6.0,6.0,0.0,0.0,Chaozhou
05-02,42.2799929,118.9426131,9.0,9.0,0.0,0.0,Chifeng
05-02,38.9181714,121.6282945,18.0,18.0,0.0,0.0,Dalian
05-02,40.128668,124.3863404,11.0,11.0,0.0,0.0,Dandong
05-02,46.5969028,125.1014811,27.0,25.0,1.0,0.0,Daqing
05-02,40.0921758,113.2950953,12.0,12.0,0.0,0.0,Datong
05-02,52.3413513,124.5619384,3.0,3.0,0.0,0.0,Daxinganling
05-02,23.0444712,113.7465512,100.0,99.0,1.0,0.0,Dongguan
05-02,39.12330225,117.36387376345192,4.0,4.0,0.0,0.0,Dongli District
05-02,23.0247687,113.1146335,100.0,94.0,0.0,1.0,Foshan
05-02,42.0151733,121.6452868,8.0,8.0,0.0,0.0,Fuxin
05-02,43.7703784,124.76567489999998,6.0,6.0,0.0,0.0,Gongzhuling
05-02,23.1301964,113.2592945,504.0,498.0,1.0,4.0,Guangzhou
05-02,35.47625189999999,110.4508029,1.0,1.0,0.0,0.0,Hancheng
05-02,30.2489634,120.2052342,181.0,181.0,0.0,0.0,Hangzhou
05-02,33.069049,107.018889,26.0,26.0,0.0,0.0,Hanzhong
05-02,45.7656666,126.6160584,263.0,196.0,4.0,8.0,Harbin
05-02,39.1617409,117.21320426420912,12.0,12.0,0.0,0.0,Hebei District
05-02,35.0900603,118.3972545,15.0,14.0,1.0,0.0,Hedong District
05-02,47.3355856,130.28367179999998,5.0,5.0,0.0,0.0,Hegang
05-02,48.00000470000001,127.999992,14.0,14.0,0.0,0.0,Heihe
05-02,39.1180526,117.19409658057593,6.0,6.0,0.0,0.0,Heping District
05-02,39.08100425,117.21368664115822,4.0,4.0,0.0,0.0,Hexi District
05-02,23.746777,114.6954482,5.0,4.0,0.0,0.0,Heyuan
05-02,40.8337963,111.6730788,7.0,7.0,0.0,0.0,Hohhot
05-02,39.16454495,117.14646733034284,2.0,2.0,0.0,0.0,Hongqiao District
05-02,29.831086100000004,118.3358441,62.0,62.0,0.0,0.0,Huizhou
05-02,40.7515443,120.8404789,12.0,11.0,1.0,0.0,Huludao
05-02,49.2187995,119.7431228,9.0,7.0,0.0,0.0,Hulunbuir
05-02,30.8942995,120.0851114,10.0,10.0,0.0,0.0,Huzhou
05-02,46.8087794,130.3734556,15.0,15.0,0.0,0.0,Jiamusi
05-02,22.5766294,113.079047,24.0,24.0,0.0,0.0,Jiangmen
05-02,30.7474425,120.7510971,46.0,46.0,0.0,0.0,Jiaxing
05-02,23.5430817,116.3497169,11.0,11.0,0.0,0.0,Jieyang
05-02,42.9995032,125.98160539999999,17.0,9.0,0.0,8.333333333333334,Jilin
05-02,35.493783,112.8519862,10.0,10.0,0.0,0.0,Jincheng
05-02,29.1080344,119.6486487,55.0,55.0,0.0,0.0,Jinhua
05-02,38.9618663,117.40800847868007,2.0,2.0,0.0,0.0,Jinnan District
05-02,37.68667960000001,112.7383414,37.0,37.0,0.0,0.0,Jinzhong
05-02,41.108528,121.1194219,12.0,12.0,0.0,0.0,Jinzhou
05-02,45.2928513,130.9619259,46.0,46.0,0.0,0.0,Jixi
05-02,41.273887,123.1693463,3.0,3.0,0.0,0.0,Liaoyang
05-02,42.88638460000001,125.1374905,7.0,7.0,0.0,0.0,Liaoyuan
05-02,36.0885338,111.512998,2.0,2.0,0.0,0.0,Linfen
05-02,31.6506882,119.0262399,17.0,17.0,0.0,0.0,Lishui
05-02,37.5200946,111.1444891,6.0,6.0,0.0,0.0,Lüliang
05-02,21.6656562,110.9196315,14.0,14.0,0.0,0.0,Maoming
05-02,42.5668595,125.78387960000002,2.0,2.0,0.0,0.0,Meihekou
05-02,24.3053552,116.1177436,17.0,16.0,0.0,0.0,Meizhou
05-02,44.5498406,129.6259558,25.0,15.0,0.0,0.0,Mudanjiang
05-02,39.10772605,117.14923148931238,6.0,6.0,0.0,0.0,Nankai District
05-02,29.8622194,121.6203873,157.0,157.0,0.0,0.0,Ningbo
05-02,39.60814570000001,109.7763659,11.0,11.0,0.0,0.0,Ordos
05-02,41.1169056,122.0655098,11.0,11.0,0.0,0.0,Panjin
05-02,23.6832984,113.0505994,12.0,12.0,0.0,0.0,Qingyuan
05-02,47.3523672,123.9164653,43.0,42.0,1.0,0.0,Qiqihar
05-02,45.7700345,131.0074987,17.0,17.0,0.0,0.0,Qitaihe
05-02,28.973887,118.8540924,14.0,14.0,0.0,0.0,Quzhou
05-02,33.8678555,109.9353876,7.0,7.0,0.0,0.0,Shangluo
05-02,23.356377,116.6775918,26.0,26.0,0.0,0.0,Shantou
05-02,22.7893675,115.3721503,5.0,5.0,0.0,0.0,Shanwei
05-02,24.8134099,113.5923564,10.0,9.0,1.0,0.0,Shaoguan
05-02,29.9992425,120.576854,42.0,42.0,0.0,0.0,Shaoxing
05-02,41.8041094,123.4276363,28.0,28.0,0.0,0.0,Shenyang
05-02,22.555454,114.0543297,462.0,455.0,3.0,1.0,Shenzhen
05-02,46.522721,132.645516,52.0,49.0,3.0,0.0,Shuangyashan
05-02,39.3307915,112.4235469,8.0,8.0,0.0,0.0,Shuozhou
05-02,43.166982100000006,124.364739,15.0,14.0,1.0,0.0,Siping
05-02,45.13350250000001,124.81651519999998,2.0,2.0,0.0,0.0,Songyuan
05-02,46.6520483,126.9607485,47.0,43.0,4.0,0.0,Suihua
05-02,37.8561856,112.5561744,20.0,20.0,0.0,0.0,Taiyuan
05-02,32.4614944,119.913445,146.0,146.0,0.0,0.0,Taizhou
05-02,42.28952329999999,123.8394899,7.0,7.0,0.0,0.0,Tieling
05-02,34.9034852,108.9461781,8.0,8.0,0.0,0.0,Tongchuan
05-02,41.7225544,125.91704550000001,6.0,6.0,0.0,0.0,Tonghua
05-02,43.6392011,122.2497308,7.0,7.0,0.0,0.0,Tongliao
05-02,40.9902685,113.1315646,3.0,3.0,0.0,0.0,Ulanqab
05-02,34.5037437,109.4572848,15.0,15.0,0.0,0.0,Weinan
05-02,27.9958689,120.6915792,504.0,503.0,1.0,0.0,Wenzhou
05-02,39.6540161,106.7879045,2.0,2.0,0.0,0.0,Wuhai
05-02,39.4118806,117.08487604983034,2.0,2.0,0.0,0.0,Wuqing District
05-02,34.3468421,108.93658870000002,120.0,117.0,3.0,0.0,Xi'an
05-02,34.3075655,108.7234362,17.0,17.0,0.0,0.0,Xianyang
05-02,38.4139173,112.730463,7.0,7.0,0.0,0.0,Xinzhou
05-02,39.00180855,117.15895722706259,4.0,4.0,0.0,0.0,Xiqing District
05-02,36.58539320000001,109.4828549,8.0,8.0,0.0,0.0,Yan'an
05-02,43.13315070000001,129.2795659,7.0,7.0,0.0,1.0,Yanbian
05-02,21.8526328,111.95935,14.0,14.0,0.0,0.0,Yangjiang
05-02,34.271725,108.0800183,1.0,1.0,0.0,0.0,Yangling District in Xianyang
05-02,37.85862,113.5730276,4.0,4.0,0.0,0.0,Yangquan
05-02,47.9433709,129.1847514,1.0,1.0,0.0,0.0,Yichun
05-02,40.67471550000001,122.2357736,1.0,1.0,0.0,0.0,Yingkou
05-02,38.285295700000006,109.72875829999998,3.0,3.0,0.0,0.0,Yulin
05-02,35.027637,111.002141,19.0,19.0,0.0,0.0,Yuncheng
05-02,21.2745127,110.3541291,24.0,24.0,0.0,2.0,Zhanjiang
05-02,23.0515551,112.4728451,20.0,18.0,1.0,0.0,Zhaoqing
05-02,22.5213807,113.3656141,69.0,69.0,0.0,0.0,Zhongshan
05-02,29.9873344,122.2030363,10.0,10.0,0.0,0.0,Zhoushan
05-02,22.2305196,113.5462439,103.0,102.0,1.0,1.0,Zhuhai
05-01,32.7165184,108.9912989,26.0,26.0,0.0,0.0,Ankang
05-01,45.6156275,122.8360811,1.0,1.0,0.0,0.0,Baicheng
05-01,39.5898316,117.41230952752552,60.0,58.0,2.0,0.0,Baodi District
05-01,34.364581099999995,107.2332184,13.0,13.0,0.0,0.0,Baoji
05-01,31.4066338,121.4851577,22.0,21.0,1.0,0.0,Baoshan District
05-01,40.6549157,109.8344586,11.0,11.0,0.0,0.0,Baotou
05-01,40.7411867,107.3826113,8.0,7.0,1.0,0.0,Bayannur
05-01,39.24931055,117.19869893358988,6.0,6.0,0.0,0.0,Beichen District
05-01,39.00157720000001,117.7116387,3.0,3.0,0.0,0.0,Binhai New Area
05-01,43.8882168,125.3182578,49.0,47.0,0.0,1.0,Changchun
05-01,31.2092762,121.3899859,13.0,13.0,0.0,0.0,Changning District
05-01,40.2141429,116.17226818841999,29.0,10.0,0.0,0.0,Changping District
05-01,36.1829336,113.0985394,8.0,8.0,0.0,0.0,Changzhi
05-01,31.8129864,119.9692045,51.0,51.0,0.0,0.0,Changzhou
05-01,39.92044979999999,116.43691090000002,75.0,0.0,0.0,0.0,Chaoyang District
05-01,23.6566146,116.6205482,6.0,6.0,0.0,0.0,Chaozhou
05-01,42.2799929,118.9426131,9.0,9.0,0.0,0.0,Chifeng
05-01,31.6313393,121.5337768,4.0,4.0,0.0,0.0,Chongming District
05-01,46.5969028,125.1014811,27.0,25.0,1.0,0.0,Daqing
05-01,40.0921758,113.2950953,12.0,12.0,0.0,0.0,Datong
05-01,39.63606985,116.46452139471874,39.0,16.0,0.0,0.0,Daxing District
05-01,52.3413513,124.5619384,3.0,3.0,0.0,0.0,Daxinganling
05-01,39.9269012,116.4100395,14.0,1.0,0.0,0.0,Dongcheng District
05-01,23.0444712,113.7465512,100.0,99.0,1.0,0.0,Dongguan
05-01,39.12330225,117.36387376345192,4.0,4.0,0.0,0.0,Dongli District
05-01,39.7145318,115.86050079650428,16.0,3.0,0.0,0.0,Fangshan District
05-01,39.8571176,116.2804172,43.0,3.0,0.0,0.0,Fengtai District
05-01,30.9204487,121.4693834,9.0,9.0,0.0,0.0,Fengxian District
05-01,23.0247687,113.1146335,100.0,94.0,0.0,1.0,Foshan
05-01,27.9957951,116.353245,72.0,71.0,1.0,0.0,Fuzhou
05-01,43.7703784,124.7656749,6.0,6.0,0.0,0.0,Gongzhuling
05-01,23.1301964,113.2592945,504.0,491.0,1.0,4.0,Guangzhou
05-01,39.9580718,116.292405,64.0,0.0,0.0,0.0,Haidian District
05-01,35.47625189999999,110.4508029,1.0,1.0,0.0,0.0,Hancheng
05-01,30.2489634,120.2052342,181.0,181.0,0.0,0.0,Hangzhou
05-01,33.069049,107.018889,26.0,26.0,0.0,0.0,Hanzhong
05-01,45.7656666,126.6160584,263.0,196.0,4.0,8.0,Harbin
05-01,39.1617409,117.21320426420912,12.0,12.0,0.0,0.0,Hebei District
05-01,35.0900603,118.3972545,15.0,14.0,1.0,0.0,Hedong District
05-01,47.3355856,130.28367179999998,5.0,5.0,0.0,0.0,Hegang
05-01,48.00000470000001,127.999992,14.0,14.0,0.0,0.0,Heihe
05-01,39.1180526,117.19409658057593,6.0,6.0,0.0,0.0,Heping District
05-01,39.08100425,117.21368664115822,4.0,4.0,0.0,0.0,Hexi District
05-01,23.746777,114.6954482,5.0,4.0,0.0,0.0,Heyuan
05-01,40.8337963,111.6730788,7.0,7.0,0.0,0.0,Hohhot
05-01,31.266703000000003,121.501751,7.0,7.0,0.0,0.0,Hongkou District
05-01,39.16454495,117.14646733034284,2.0,2.0,0.0,0.0,Hongqiao District
05-01,32.5866826,117.0130019,66.0,66.0,0.0,0.0,Huainan
05-01,40.64575865000001,116.624596525,7.0,0.0,0.0,0.0,Huairou District
05-01,31.2335925,121.479864,6.0,6.0,0.0,0.0,Huangpu District
05-01,29.831086100000004,118.3358441,62.0,62.0,0.0,0.0,Huizhou
05-01,49.2187995,119.7431228,9.0,7.0,0.0,0.0,Hulunbuir
05-01,30.8942995,120.0851114,10.0,10.0,0.0,0.0,Huzhou
05-01,31.3838958,121.2461723,9.0,7.0,2.0,0.0,Jiading District
05-01,46.8087794,130.3734556,15.0,15.0,0.0,0.0,Jiamusi
05-01,22.5766294,113.079047,24.0,24.0,0.0,0.0,Jiangmen
05-01,30.7474425,120.7510971,46.0,46.0,0.0,0.0,Jiaxing
05-01,23.5430817,116.3497169,11.0,11.0,0.0,0.0,Jieyang
05-01,42.9995032,125.9816054,16.0,9.0,0.0,1.0,Jilin
05-01,35.493783,112.8519862,10.0,10.0,0.0,0.0,Jincheng
05-01,31.2297756,121.44306,16.0,15.0,1.0,0.0,Jing'an District
05-01,29.1080344,119.6486487,55.0,55.0,0.0,0.0,Jinhua
05-01,38.9618663,117.40800847868007,2.0,2.0,0.0,0.0,Jinnan District
05-01,30.744817,121.3372571,4.0,4.0,0.0,0.0,Jinshan District
05-01,37.68667960000001,112.7383414,37.0,37.0,0.0,0.0,Jinzhong
05-01,45.2928513,130.9619259,46.0,46.0,0.0,0.0,Jixi
05-01,34.609263299999995,119.1695305,48.0,48.0,0.0,0.0,Lianyungang
05-01,42.8863846,125.1374905,7.0,7.0,0.0,0.0,Liaoyuan
05-01,36.0885338,111.512998,2.0,2.0,0.0,0.0,Linfen
05-01,31.6506882,119.0262399,17.0,17.0,0.0,0.0,Lishui
05-01,25.0974393,117.0151162,6.0,6.0,0.0,0.0,Longyan
05-01,37.5200946,111.1444891,6.0,6.0,0.0,0.0,Lüliang
05-01,21.6656562,110.9196315,14.0,14.0,0.0,0.0,Maoming
05-01,42.5668595,125.7838796,2.0,2.0,0.0,0.0,Meihekou
05-01,24.3053552,116.1177436,17.0,16.0,0.0,0.0,Meizhou
05-01,39.9938234,115.79514457510444,3.0,2.0,0.0,0.0,Mentougou District
05-01,31.114766600000006,121.3769429,19.0,19.0,0.0,0.0,Minhang District
05-01,40.3751032,116.8371838,7.0,0.0,0.0,0.0,Miyun District
05-01,44.5498406,129.6259558,25.0,15.0,0.0,0.0,Mudanjiang
05-01,32.060973600000004,118.79164579999998,93.0,93.0,0.0,0.0,Nanjing
05-01,39.10772605,117.14923148931238,6.0,6.0,0.0,0.0,Nankai District
05-01,26.6417374,118.173639,20.0,20.0,0.0,0.0,Nanping
05-01,31.9827896,120.8904588,40.0,40.0,0.0,0.0,Nantong
05-01,29.8622194,121.6203873,157.0,157.0,0.0,0.0,Ningbo
05-01,26.6655699,119.5224895,26.0,26.0,0.0,0.0,Ningde
